id,stock_id,position,serial,manufacturer,condition,notes,added
1530,1071,,619,,,,2026-08-27
1531,1072,,734,,,,2026-08-27
1532,1073,,742,,,,2026-08-27
1533,1074,,752,,,,2026-08-27
1534,1075,,759/1,,,,2026-08-27
1535,1075,,759/2,,,,2026-08-27
1536,1076,,762,,,,2026-08-27
1537,1076,,763,,,,2026-08-27
1538,1077,,155,,,,2026-08-27
1539,1078,,163,,,,2026-08-27
1540,1079,,166,,,,2026-08-27
1541,1080,,203,,,,2026-08-27
1542,1081,,244,,,,2026-08-27
1543,1082,,259,,,,2026-08-27
1544,1083,,270,,,,2026-08-27
1545,1084,,292,,,,2026-08-27
1546,1085,,294,,,,2026-08-27
1547,1086,,328,,,,2026-08-27
1548,1087,,343,,,,2026-08-27
1549,1088,,344,,,,2026-08-27
1550,1089,,355,,,,2026-08-27
1551,1090,,366,,,,2026-08-27
1552,1091,,368,,,,2026-08-27
1553,1092,,411,,,,2026-08-27
1554,1093,,431,,,,2026-08-27
1555,1093,,432,,,,2026-08-27
1556,1094,,467,,,,2026-08-27
1557,1095,,472,,,,2026-08-27
1558,1096,,473,,,,2026-08-27
1559,1096,,474,,,,2026-08-27
1560,1096,,475,,,,2026-08-27
1561,1096,,476,,,,2026-08-27
1562,1097,,478,,,,2026-08-27
1563,1098,,479,,,,2026-08-27
1564,1099,,503,,,,2026-08-27
1565,1100,,519,,,,2026-08-27
1566,1101,,529,,,,2026-08-27
1567,1102,,531,,,,2026-08-27
1568,1103,,544,,,,2026-08-27
1569,1104,,553,,,,2026-08-27
1570,1104,,554,,,,2026-08-27
1571,1105,,563,,,,2026-08-27
1572,1106,,786,,,,2026-08-27
1573,1107,,832,,,,2026-08-27
1574,1108,,833,,,,2026-08-27
1575,1108,,836,,,,2026-08-27
1576,1109,,834,,,,2026-08-27
1577,1110,,835,,,,2026-08-27
1578,1111,,837,,,,2026-08-27
1579,1112,,842,,,,2026-08-27
1580,1113,,843,,,,2026-08-27
1581,1114,,845/1,,,,2026-08-27
1582,1114,,845/2,,,,2026-08-27
1583,1114,,845/3,,,,2026-08-27
1584,1115,,846,,,,2026-08-27
1585,1116,,849,,,,2026-08-27
1586,1117,,11,,,,2026-08-27
1587,1118,,12,,,,2026-08-27
1588,1119,,14,,,,2026-08-27
1589,1119,,15,,,,2026-08-27
1590,1119,,16,,,,2026-08-27
1591,1119,,17,,,,2026-08-27
1592,1119,,18,,,,2026-08-27
1593,1119,,19,,,,2026-08-27
1594,1119,,20,,,,2026-08-27
1595,1120,,22,,,,2026-08-27
1596,1121,,23,,,,2026-08-27
1597,1122,,24,,,,2026-08-27
1598,1123,,1638,,,,2026-08-27
1599,1123,,1640,,,,2026-08-27
1600,1124,,1639,,,,2026-08-27
1601,1125,,1644,,,,2026-08-27
1602,1126,,1701,,,,2026-08-27
1603,1127,,1702,,,,2026-08-27
1604,1128,,1767,,,,2026-08-27
1605,1129,,1873,,,,2026-08-27
1606,1130,,1878,,,,2026-08-27
1607,1131,,1879,,,,2026-08-27
1608,1132,,1890,,,,2026-08-27
1609,1133,,617,,,,2026-08-27
1610,1134,,761,,,,2026-08-27
1611,1135,,775,,,,2026-08-27
1612,1135,,776,,,,2026-08-27
1613,1136,,117,,,,2026-08-27
1614,1137,,161,,,,2026-08-27
1615,1137,,162,,,,2026-08-27
1616,1138,,268,,,,2026-08-27
1617,1138,,269,,,,2026-08-27
1618,1139,,390,,,,2026-08-27
1619,1140,,396,,,,2026-08-27
1620,1141,,403,,,,2026-08-27
1621,1142,,439,,,,2026-08-27
1622,1143,,454,,,,2026-08-27
1623,1144,,489,,,,2026-08-27
1624,1145,,494,,,,2026-08-27
1625,1146,,546,,,,2026-08-27
1626,1147,,962,,,,2026-08-27
1627,1148,,1090,,,,2026-08-27
1628,1149,,1732,,,,2026-08-27
1629,1150,,1739,,,,2026-08-27
1630,1151,,1830,,,,2026-08-27
1631,1152,,1831,,,,2026-08-27
1632,1153,,1962/1,,,,2026-08-27
1633,1153,,1962/2,,,,2026-08-27
1634,1154,,862,,,,2026-08-27
1635,1154,,863,,,,2026-08-27
1636,1154,,864,,,,2026-08-27
1637,1154,,865,,,,2026-08-27
1638,1155,,866,,,,2026-08-27
1639,1155,,867,,,,2026-08-27
1640,1156,,590,,,,2026-08-27
1641,1157,,592,,,,2026-08-27
1642,1158,,593,,,,2026-08-27
1643,1159,,594,,,,2026-08-27
1644,1159,,595,,,,2026-08-27
1645,1160,,613,,,,2026-08-27
1646,1161,,624,,,,2026-08-27
1647,1161,,625,,,,2026-08-27
1648,1161,,626,,,,2026-08-27
1649,1161,,627,,,,2026-08-27
1650,1161,,628,,,,2026-08-27
1651,1162,,629,,,,2026-08-27
1652,1163,,630,,,,2026-08-27
1653,1164,,131,,,,2026-08-27
1654,1165,,135,,,,2026-08-27
1655,1165,,136,,,,2026-08-27
1656,1166,,142,,,,2026-08-27
1657,1167,,394,,,,2026-08-27
1658,1168,,446,,,,2026-08-27
1659,1169,,487,,,,2026-08-27
1660,1169,,488,,,,2026-08-27
1661,1170,,574,,,,2026-08-27
1662,1171,,579,,,,2026-08-27
1663,1171,,580,,,,2026-08-27
1664,1172,,1002,,,,2026-08-27
1665,1173,,173,,,,2026-08-27
1666,1174,,178,,,,2026-08-27
1667,1174,,179,,,,2026-08-27
1668,1175,,180,,,,2026-08-27
1669,1176,,1900,,,,2026-08-27
1670,1176,,1901,,,,2026-08-27
1671,1176,,1902,,,,2026-08-27
1672,1177,,243,,,,2026-08-27
1673,1178,,260,,,,2026-08-27
1674,1178,,261,,,,2026-08-27
1675,1179,,1057,,,,2026-08-27
1676,1180,,1075,,,,2026-08-27
1677,1181,,1165,,,,2026-08-27
1678,1182,,1181,,,,2026-08-27
1679,1183,,1254,,,,2026-08-27
1680,1184,,1255,,,,2026-08-27
1681,1185,,1281,,,,2026-08-27
1682,1185,,1282,,,,2026-08-27
1683,1186,,1283,,,,2026-08-27
1684,1186,,1284,,,,2026-08-27
1685,1187,,1295,,,,2026-08-27
1686,1188,,1304,,,,2026-08-27
1687,1189,,1305,,,,2026-08-27
1688,1190,,1309,,,,2026-08-27
1689,1190,,1310,,,,2026-08-27
1690,1190,,1311,,,,2026-08-27
1691,1190,,1312,,,,2026-08-27
1692,1191,,1354,,,,2026-08-27
1693,1192,,1375,,,,2026-08-27
1694,1192,,1376,,,,2026-08-27
1695,1193,,1412,,,,2026-08-27
1696,1194,,1416,,,,2026-08-27
1697,1194,,1417,,,,2026-08-27
1698,1195,,1419,,,,2026-08-27
1699,1196,,1463,,,,2026-08-27
1700,1197,,1547,,,,2026-08-27
1701,1198,,1570,,,,2026-08-27
1702,1199,,601,,,,2026-08-27
1703,1200,,612,,,,2026-08-27
1704,1201,,28,,,,2026-08-27
1705,1201,,29,,,,2026-08-27
1706,1201,,30,,,,2026-08-27
1707,1201,,31,,,,2026-08-27
1708,1202,,41,,,,2026-08-27
1709,1203,,46,,,,2026-08-27
1710,1204,,746,,,,2026-08-27
1711,1205,,753,,,,2026-08-27
1712,1206,,769,,,,2026-08-27
1713,1207,,83,,,,2026-08-27
1714,1208,,101,,,,2026-08-27
1715,1209,,321,,,,2026-08-27
1716,1210,,397,,,,2026-08-27
1717,1211,,570,,,,2026-08-27
1718,1212,,1034,,,,2026-08-27
1719,1213,,1073,,,,2026-08-27
1720,1213,,1074,,,,2026-08-27
1721,1214,,1129,,,,2026-08-27
1722,1215,,1135,,,,2026-08-27
1723,1215,,1136,,,,2026-08-27
1724,1216,,1143,,,,2026-08-27
1725,1216,,1144,,,,2026-08-27
1726,1217,,1208,,,,2026-08-27
1727,1217,,1209,,,,2026-08-27
1728,1217,,1210,,,,2026-08-27
1729,1217,,1211,,,,2026-08-27
1730,1217,,1212,,,,2026-08-27
1731,1217,,1213,,,,2026-08-27
1732,1218,,1259,,,,2026-08-27
1733,1219,,1308,,,,2026-08-27
1734,1220,,1330,,,,2026-08-27
1735,1221,,1343,,,,2026-08-27
1736,1222,,1388,,,,2026-08-27
1737,1222,,1389,,,,2026-08-27
1738,1223,,1426,,,,2026-08-27
1739,1223,,1427,,,,2026-08-27
1740,1224,,1726,,,,2026-08-27
1741,1225,,1751,,,,2026-08-27
1742,1226,,1752,,,,2026-08-27
1743,1226,,1753,,,,2026-08-27
1744,1226,,1755,,,,2026-08-27
1745,1227,,1769,,,,2026-08-27
1746,1228,,1771,,,,2026-08-27
1747,1229,,1806,,,,2026-08-27
1748,1229,,1807,,,,2026-08-27
1749,1230,,1836,,,,2026-08-27
1750,1230,,1837,,,,2026-08-27
1751,1231,,1487,,,,2026-08-27
1752,1232,,1479,,,,2026-08-27
1753,1233,,1480,,,,2026-08-27
1754,1234,,1483,,,,2026-08-27
1755,1235,,1511,,,,2026-08-27
1756,1236,,1492,,,,2026-08-27
1757,1237,,1518,,,,2026-08-27
1758,1237,,1519,,,,2026-08-27
1759,1237,,1520,,,,2026-08-27
1760,1237,,1521,,,,2026-08-27
1761,1237,,1522,,,,2026-08-27
1762,1237,,1523,,,,2026-08-27
1763,1237,,1524,,,,2026-08-27
1764,1238,,1500,,,,2026-08-27
1765,1239,,1501,,,,2026-08-27
1766,1239,,1502,,,,2026-08-27
1767,1239,,1503,,,,2026-08-27
1768,1239,,1504,,,,2026-08-27
1769,1240,,1540,,,,2026-08-27
1770,1241,,1548,,,,2026-08-27
1771,1242,,1566,,,,2026-08-27
1772,1242,,1567,,,,2026-08-27
1773,1242,,1568,,,,2026-08-27
1774,1243,,1729,,,,2026-08-27
1775,1243,,1730,,,,2026-08-27
1776,1243,,1731,,,,2026-08-27
1777,1244,,899,,,,2026-08-27
1778,1245,,900,,,,2026-08-27
1779,1246,,903,,,,2026-08-27
1780,1246,,904,,,,2026-08-27
1781,1247,,907,,,,2026-08-27
1782,1248,,599,,,,2026-08-27
1783,1248,,600,,,,2026-08-27
1784,1249,,604,,,,2026-08-27
1785,1250,,605,,,,2026-08-27
1786,1250,,606,,,,2026-08-27
1787,1251,,610,,,,2026-08-27
1788,1252,,622,,,,2026-08-27
1789,1253,,634,,,,2026-08-27
1790,1253,,635,,,,2026-08-27
1791,1254,,636,,,,2026-08-27
1792,1255,,48,,,,2026-08-27
1793,1255,,49,,,,2026-08-27
1794,1255,,50,,,,2026-08-27
1795,1255,,51,,,,2026-08-27
1796,1255,,52,,,,2026-08-27
1797,1255,,53,,,,2026-08-27
1798,1255,,54,,,,2026-08-27
1799,1255,,55,,,,2026-08-27
1800,1256,,56,,,,2026-08-27
1801,1257,,58,,,,2026-08-27
1802,1258,,215,,,,2026-08-27
1803,1258,,216,,,,2026-08-27
1804,1258,,217,,,,2026-08-27
1805,1259,,274,,,,2026-08-27
1806,1260,,373,,,,2026-08-27
1807,1261,,374,,,,2026-08-27
1808,1261,,375,,,,2026-08-27
1809,1262,,379,,,,2026-08-27
1810,1262,,380,,,,2026-08-27
1811,1262,,381,,,,2026-08-27
1812,1263,,1154,,,,2026-08-27
1813,1263,,1155,,,,2026-08-27
1814,1263,,1156,,,,2026-08-27
1815,1264,,1157,,,,2026-08-27
1816,1265,,1163,,,,2026-08-27
1817,1266,,1377,,,,2026-08-27
1818,1266,,1378,,,,2026-08-27
1819,1266,,1379,,,,2026-08-27
1820,1266,,1380,,,,2026-08-27
1821,1266,,1381,,,,2026-08-27
1822,1266,,1382,,,,2026-08-27
1823,1266,,1383,,,,2026-08-27
1824,1266,,1384,,,,2026-08-27
1825,1266,,1385,,,,2026-08-27
1826,1266,,1386,,,,2026-08-27
1827,1266,,1387,,,,2026-08-27
1828,1267,,1908,,,,2026-08-27
1829,1268,,1109,,,,2026-08-27
1830,1268,,1110,,,,2026-08-27
1831,1268,,1111,,,,2026-08-27
1832,1269,,1113,,,,2026-08-27
1833,1270,,1115,,,,2026-08-27
1834,1270,,1116,,,,2026-08-27
1835,1271,,1121,,,,2026-08-27
1836,1271,,1122,,,,2026-08-27
1837,1272,,1123,,,,2026-08-27
1838,1272,,1124,,,,2026-08-27
1839,1272,,1125,,,,2026-08-27
1840,1272,,1126,,,,2026-08-27
1841,1272,,1127,,,,2026-08-27
1842,1272,,1128,,,,2026-08-27
1843,1273,,1132,,,,2026-08-27
1844,1273,,1133,,,,2026-08-27
1845,1273,,1134,,,,2026-08-27
1846,1273,,1903,,,,2026-08-27
1847,1274,,1140,,,,2026-08-27
1848,1274,,1141,,,,2026-08-27
1849,1274,,1142,,,,2026-08-27
1850,1275,,1148,,,,2026-08-27
1851,1275,,1152,,,,2026-08-27
1852,1276,,1904,,,,2026-08-27
1853,1276,,1905,,,,2026-08-27
1854,1277,,1906,,,,2026-08-27
1855,1278,,1161,,,,2026-08-27
1856,1278,,1162,,,,2026-08-27
1857,1279,,1166,,,,2026-08-27
1858,1279,,1167,,,,2026-08-27
1859,1279,,1168,,,,2026-08-27
1860,1279,,1169,,,,2026-08-27
1861,1280,,1170,,,,2026-08-27
1862,1281,,1171,,,,2026-08-27
1863,1281,,1172,,,,2026-08-27
1864,1282,,1173,,,,2026-08-27
1865,1283,,1180,,,,2026-08-27
1866,1284,,1183,,,,2026-08-27
1867,1284,,1184,,,,2026-08-27
1868,1284,,1185,,,,2026-08-27
1869,1284,,1186,,,,2026-08-27
1870,1285,,1189,,,,2026-08-27
1871,1285,,1190,,,,2026-08-27
1872,1285,,1191,,,,2026-08-27
1873,1285,,1192,,,,2026-08-27
1874,1285,,1193,,,,2026-08-27
1875,1285,,1194,,,,2026-08-27
1876,1285,,1195,,,,2026-08-27
1877,1285,,1196,,,,2026-08-27
1878,1285,,1197,,,,2026-08-27
1879,1285,,1198,,,,2026-08-27
1880,1285,,1199,,,,2026-08-27
1881,1285,,1200,,,,2026-08-27
1882,1285,,1201,,,,2026-08-27
1883,1285,,1202,,,,2026-08-27
1884,1285,,1203,,,,2026-08-27
1885,1285,,1204,,,,2026-08-27
1886,1285,,1205,,,,2026-08-27
1887,1285,,1206,,,,2026-08-27
1888,1285,,1207,,,,2026-08-27
1889,1286,,1229,,,,2026-08-27
1890,1286,,1230,,,,2026-08-27
1891,1286,,1231,,,,2026-08-27
1892,1286,,1232,,,,2026-08-27
1893,1286,,1233,,,,2026-08-27
1894,1286,,1234,,,,2026-08-27
1895,1286,,1235,,,,2026-08-27
1896,1286,,1236,,,,2026-08-27
1897,1286,,1237,,,,2026-08-27
1898,1286,,1238,,,,2026-08-27
1899,1286,,1239,,,,2026-08-27
1900,1286,,1240,,,,2026-08-27
1901,1286,,1241,,,,2026-08-27
1902,1286,,1242,,,,2026-08-27
1903,1286,,1243,,,,2026-08-27
1904,1287,,1244,,,,2026-08-27
1905,1288,,1455,,,,2026-08-27
1906,1289,,973,,,,2026-08-27
1907,1290,,974,,,,2026-08-27
1908,1290,,975,,,,2026-08-27
1909,1290,,976,,,,2026-08-27
1910,1290,,977,,,,2026-08-27
1911,1291,,978,,,,2026-08-27
1912,1291,,979,,,,2026-08-27
1913,1291,,980,,,,2026-08-27
1914,1292,,981,,,,2026-08-27
1915,1292,,982,,,,2026-08-27
1916,1293,,983,,,,2026-08-27
1917,1294,,984,,,,2026-08-27
1918,1295,,985,,,,2026-08-27
1919,1295,,986,,,,2026-08-27
1920,1296,,991,,,,2026-08-27
1921,1297,,995,,,,2026-08-27
1922,1298,,996,,,,2026-08-27
1923,1298,,997,,,,2026-08-27
1924,1299,,998,,,,2026-08-27
1925,1300,,1000,,,,2026-08-27
1926,1301,,1001,,,,2026-08-27
1927,1302,,1003,,,,2026-08-27
1928,1302,,1004,,,,2026-08-27
1929,1302,,1005,,,,2026-08-27
1930,1303,,1014,,,,2026-08-27
1931,1304,,1015,,,,2026-08-27
1932,1305,,1017,,,,2026-08-27
1933,1306,,1027,,,,2026-08-27
1934,1306,,1028,,,,2026-08-27
1935,1306,,1029,,,,2026-08-27
1936,1307,,1035,,,,2026-08-27
1937,1308,,1036,,,,2026-08-27
1938,1308,,1037,,,,2026-08-27
1939,1308,,1038,,,,2026-08-27
1940,1308,,1039,,,,2026-08-27
1941,1308,,1041,,,,2026-08-27
1942,1308,,1042,,,,2026-08-27
1943,1308,,1043,,,,2026-08-27
1944,1308,,1044,,,,2026-08-27
1945,1308,,1046,,,,2026-08-27
1946,1309,,1040,,,,2026-08-27
1947,1310,,1049,,,,2026-08-27
1948,1311,,1050,,,,2026-08-27
1949,1312,,1051,,,,2026-08-27
1950,1312,,1052,,,,2026-08-27
1951,1312,,1053,,,,2026-08-27
1952,1312,,1054,,,,2026-08-27
1953,1312,,1055,,,,2026-08-27
1954,1312,,1056,,,,2026-08-27
1955,1313,,1064,,,,2026-08-27
1956,1314,,1065,,,,2026-08-27
1957,1314,,1066,,,,2026-08-27
1958,1314,,1067,,,,2026-08-27
1959,1314,,1068,,,,2026-08-27
1960,1315,,1069,,,,2026-08-27
1961,1315,,1070,,,,2026-08-27
1962,1315,,1071,,,,2026-08-27
1963,1315,,1072,,,,2026-08-27
1964,1316,,1078,,,,2026-08-27
1965,1316,,1079,,,,2026-08-27
1966,1316,,1080,,,,2026-08-27
1967,1316,,1081,,,,2026-08-27
1968,1316,,1082,,,,2026-08-27
1969,1316,,1083,,,,2026-08-27
1970,1316,,1084,,,,2026-08-27
1971,1316,,1085,,,,2026-08-27
1972,1316,,1086,,,,2026-08-27
1973,1316,,1087,,,,2026-08-27
1974,1316,,1088,,,,2026-08-27
1975,1317,,1094,,,,2026-08-27
1976,1318,,1098,,,,2026-08-27
1977,1318,,1099,,,,2026-08-27
1978,1318,,1100,,,,2026-08-27
1979,1318,,1101,,,,2026-08-27
1980,1318,,1102,,,,2026-08-27
1981,1318,,1103,,,,2026-08-27
1982,1318,,1104,,,,2026-08-27
1983,1318,,1105,,,,2026-08-27
1984,1318,,1106,,,,2026-08-27
1985,1318,,1107,,,,2026-08-27
1986,1318,,1108,,,,2026-08-27
1987,1319,,1112,,,,2026-08-27
1988,1320,,803,,,,2026-08-27
1989,1321,,869,,,,2026-08-27
1990,1322,,5,,,,2026-08-27
1991,1323,,585,,,,2026-08-27
1992,1324,,602,,,,2026-08-27
1993,1324,,603,,,,2026-08-27
1994,1325,,614,,,,2026-08-27
1995,1326,,633,,,,2026-08-27
1996,1327,,671,,,,2026-08-27
1997,1328,,694,,,,2026-08-27
1998,1328,,695,,,,2026-08-27
1999,1329,,32,,,,2026-08-27
2000,1329,,33,,,,2026-08-27
2001,1329,,34,,,,2026-08-27
2002,1330,,38,,,,2026-08-27
2003,1331,,42,,,,2026-08-27
2004,1332,,47,,,,2026-08-27
2005,1333,,57,,,,2026-08-27
2006,1334,,59,,,,2026-08-27
2007,1335,,718,,,,2026-08-27
2008,1336,,719,,,,2026-08-27
2009,1337,,747,,,,2026-08-27
2010,1338,,754,,,,2026-08-27
2011,1339,,755,,,,2026-08-27
2012,1340,,770,,,,2026-08-27
2013,1341,,779,,,,2026-08-27
2014,1342,,84,,,,2026-08-27
2015,1343,,104,,,,2026-08-27
2016,1344,,810,,,,2026-08-27
2017,1345,,119,,,,2026-08-27
2018,1346,,128,,,,2026-08-27
2019,1347,,129,,,,2026-08-27
2020,1348,,146,,,,2026-08-27
2021,1349,,831,,,,2026-08-27
2022,1350,,171,,,,2026-08-27
2023,1350,,172,,,,2026-08-27
2024,1351,,175,,,,2026-08-27
2025,1352,,177,,,,2026-08-27
2026,1353,,188,,,,2026-08-27
2027,1354,,192,,,,2026-08-27
2028,1354,,193,,,,2026-08-27
2029,1355,,209,,,,2026-08-27
2030,1356,,234,,,,2026-08-27
2031,1357,,240,,,,2026-08-27
2032,1358,,248,,,,2026-08-27
2033,1358,,249,,,,2026-08-27
2034,1359,,251,,,,2026-08-27
2035,1360,,255,,,,2026-08-27
2036,1361,,256,,,,2026-08-27
2037,1362,,273,,,,2026-08-27
2038,1363,,279,,,,2026-08-27
2039,1363,,280,,,,2026-08-27
2040,1364,,367,,,,2026-08-27
2041,1365,,410,,,,2026-08-27
2042,1366,,438,,,,2026-08-27
2043,1367,,453,,,,2026-08-27
2044,1368,,456,,,,2026-08-27
2045,1368,,457,,,,2026-08-27
2046,1369,,493,,,,2026-08-27
2047,1370,,520,,,,2026-08-27
2048,1370,,521,,,,2026-08-27
2049,1371,,527,,,,2026-08-27
2050,1372,,850,,,,2026-08-27
2051,1373,,552,,,,2026-08-27
2052,1374,,923,,,,2026-08-27
2053,1375,,,,,,2026-08-27
2054,1376,,944,,,,2026-08-27
2055,1377,,947,,,,2026-08-27
2056,1378,,1076,,,,2026-08-27
2057,1379,,1137,,,,2026-08-27
2058,1379,,1138,,,,2026-08-27
2059,1380,,1149,,,,2026-08-27
2060,1380,,1150,,,,2026-08-27
2061,1380,,1151,,,,2026-08-27
2062,1381,,1216,,,,2026-08-27
2063,1381,,1217,,,,2026-08-27
2064,1381,,1218,,,,2026-08-27
2065,1381,,1219,,,,2026-08-27
2066,1381,,1220,,,,2026-08-27
2067,1381,,1221,,,,2026-08-27
2068,1381,,1222,,,,2026-08-27
2069,1382,,1257,,,,2026-08-27
2070,1383,,1271,,,,2026-08-27
2071,1384,,1314,,,,2026-08-27
2072,1385,,1332,,,,2026-08-27
2073,1385,,1333,,,,2026-08-27
2074,1386,,1352,,,,2026-08-27
2075,1387,,1391,,,,2026-08-27
2076,1387,,1392,,,,2026-08-27
2077,1388,,1429,,,,2026-08-27
2078,1388,,1430,,,,2026-08-27
2079,1389,,1541,,,,2026-08-27
2080,1390,,1616,,,,2026-08-27
2081,1391,,1703,,,,2026-08-27
2082,1392,,1727,,,,2026-08-27
2083,1392,,1728,,,,2026-08-27
2084,1393,,1763,,,,2026-08-27
2085,1393,,1764,,,,2026-08-27
2086,1393,,1765,,,,2026-08-27
2087,1394,,1770,,,,2026-08-27
2088,1395,,1780,,,,2026-08-27
2089,1396,,1817,,,,2026-08-27
2090,1396,,1818,,,,2026-08-27
2091,1397,,1827,,,,2026-08-27
2092,1398,,1829,,,,2026-08-27
2093,1399,,1846,,,,2026-08-27
2094,1399,,1847,,,,2026-08-27
